1520982318	2018-03-14 02:05	desktop	242178980	213	https://yandex.ru/search/?text=телеканал киносвидание программа передач на сегодня на неделю&flag=cwaGY6588&client=788538	https://tv.mail.ru/moskva/channel/1159/;https://tv.yandex.ru/2/channels/kinosvidanie-462;http://www.vsetv.com/schedule_channel_30_week.html
1520985129	2018-03-14 02:52	touch	211307573	43	https://yandex.ru/search/?text=программа передач на сегодня&id=7j1zvcx9rlxocnZd	https://tv.mail.ru/kazan/;https://tv.yandex.ru/43;http://www.ontvtime.ru/tv
1520985782	2018-03-14 03:03	touch	217603096	2	https://yandex.ru/search/?text=канал че программа передач на сегодня&id=3fXhDxkN5i04D3N7	https://tv.yandex.ru/2/channels/che-1598;https://tv.mail.ru/moskva/channel/2075/;http://www.qstv.ru/perez/
1520986640	2018-03-14 03:17	desktop	193159309	11121	https://yandex.ru/search/?text=программа передач на вчера	https://www.comboplayer.ru/tv-guide/yesterday;http://www.yaom.ru/tv-programm/;https://tv.mail.ru/
1520990720	2018-03-14 04:25	touch	78128520	2	https://yandex.ru/search/?text=культура программа передач&flag=TDanH4067&flag=JWf6615	http://tvkultura.ru/tvp;https://tv.yandex.ru/213/channels/kultura-187;http://www.rxtv.ru/kultura/
1520991785	2018-03-14 04:43	touch	211265085	11	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.yandex.ru/11;https://tv.mail.ru/rjazan/;http://www.s-tv.ru/tv/
1520992280	2018-03-14 04:51	touch	205890898	20086	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1520993113	2018-03-14 05:05	touch	155579481	10335	https://yandex.ru/search/?text=дом кино программа передач&rl=792&client=608155	https://www.domkino.tv/schedule/2018-03-08;https://tv.mail.ru/riga/channel/1201/;http://www.yaom.ru/tv-programm/dom-kino/
1520993408	2018-03-14 05:10	desktop	62501874	237	https://yandex.ru/search/?text=программа передач&id=HGjo0a2eGf0twlww	https://tv.yandex.ru/237;https://tv.mail.ru/;https://tv.mail.ru/novokuzneck/
1520993796	2018-03-14 05:16	touch	208589500	11437	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1520994965	2018-03-14 05:36	touch	208372370	172	https://yandex.ru/search/?text=программа передач на сегодня&flag=rnxG5153	https://tv.yandex.ru/172;https://tv.mail.ru/ufa/;http://www.ontvtime.ru/tv
1520995002	2018-03-14 05:36	touch	209545911	54	https://yandex.ru/search/?text=программа передач на сегодня&rl=190	https://tv.mail.ru/ekaterinburg/;https://tv.yandex.ru/54;https://www.uralweb.ru/poster/tv/
1520995686	2018-03-14 05:48	desktop	62443445	172	https://yandex.ru/search/?text=программа передач&flag=Xyg3173	https://tv.yandex.ru/172;https://tv.mail.ru/ufa/;http://www.yaom.ru/tv-programm/
1520995952	2018-03-14 05:52	desktop	211873972	62	https://yandex.ru/search/?text=программа передач тнтна сегодня	https://tv.mail.ru/krasnojarsk/channel/1211/;http://www.s-tv.ru/tv/tnt;https://tv.yandex.ru/62/channels/tnt-195
1520996333	2018-03-14 05:58	desktop	124430762	65	https://yandex.ru/search/?text=программа передач матч тв&rl=772	https://matchtv.ru/tvguide;https://tv.yandex.ru/channels/match-1593;https://www.comboplayer.ru/tv-guide/channel/match-tv/week
1520996839	2018-03-14 06:07	desktop	211099543	135878	https://yandex.ru/search/?text=программа передач на сегодня&flag=zjxI6373	https://tv.mail.ru/;https://tv.yandex.ru/;https://tv.yandex.ru/50
1520997201	2018-03-14 06:13	touch	276022422	11124	https://yandex.ru/search/?text=программа передач на сегодня все каналы	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1520998345	2018-03-14 06:32	touch	357996135	213	https://yandex.ru/search/?text=программа передач 1 канал на 15 февраля 2018	https://www.1tv.com/schedule/2018-02-15;http://program-by.com/pervyiy-kanal/2018-02-15;http://www.online-rossiya1.tv/2018-02-15/
1520998378	2018-03-14 06:32	desktop	299639501	11175	https://yandex.ru/search/?text=1 канал программа передач на сегодня	https://www.1tv.ru/schedule/week;http://www.tamby.info/tv-programma-2018/march-13/pervyi-kanal-rossii.htm;http://www.s-tv.ru/tv/1tv
1520998810	2018-03-14 06:40	desktop	220729562	10739	https://yandex.ru/search/?text=канал наш кинороман программа передач на сегодня&flag=MC4323	https://tv.yandex.ru/213/channels/nash-kinoroman-1738;https://tv.mail.ru/moskva/channel/2200/;http://www.teleguide.info/kanal2200.html
1520998904	2018-03-14 06:41	desktop	208631309	193	https://yandex.ru/search/?text=программа передач на сегодня&flag=KhAR2237	https://tv.yandex.ru/193;https://tv.mail.ru/voronezh/;https://tv.mail.ru/
1520999044	2018-03-14 06:44	desktop	208449523	49	https://yandex.ru/search/?text=программа передач на сегодня&flag=d5118	https://tv.mail.ru/penza/;https://tv.yandex.ru/49;http://programma-peredach.com/
1520999848	2018-03-14 06:57	touch	112718385	213	https://yandex.ru/search/?text=канал время программа передач&client=359466&flag=G3149	https://tv.mail.ru/moskva/channel/1141/;http://www.vremya.tv/schedule;https://tv.yandex.ru/2/channels/vremya-669
1521000645	2018-03-14 07:10	desktop	235384542	11101	https://yandex.ru/search/?text=программа передач на сегодня домашний&rl=119&id=aE8VxJ0lVr1mzEbr	https://tv.mail.ru/moskva/channel/960/;https://www.domashniy.ru/schedule/;https://tv.yandex.ru/213/channels/domashnij-304
1521001196	2018-03-14 07:19	desktop	62459439	5	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/ivanovo/;https://tv.yandex.ru/5;https://tv.mail.ru/
1521001420	2018-03-14 07:23	touch	62582495	213	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521001464	2018-03-14 07:24	desktop	271423299	11116	https://yandex.ru/search/?text=че канал программа передач на сегодня&flag=QgsIt9979	https://tv.yandex.ru/channels/che-1598;https://chetv.ru/teleprogramma/;https://tv.mail.ru/moskva/channel/2071/
1521001660	2018-03-14 07:27	desktop	62577804	193	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/193;https://tv.mail.ru/voronezh/;http://www.yaom.ru/tv-programm/
1521002480	2018-03-14 07:41	touch	210449505	62	https://yandex.ru/search/?text=программа передач на сегодня нтв&rl=591&flag=xg4070	https://tv.yandex.ru/62/channels/ntv-44;https://tv.mail.ru/krasnojarsk/channel/1009/;http://www.rxtv.ru/ntv/
1521002532	2018-03-14 07:42	desktop	90649696	172	https://yandex.ru/search/?text=программа передач мир	http://mirtv.ru/teleprogramm/;https://tv.yandex.ru/213/channels/mir-726;http://www.yaom.ru/tv-programm/mir/
1521002922	2018-03-14 07:48	desktop	206360665	172	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/ufa/;http://tv.ufanet.ru/;https://tv.yandex.ru/172
1521003002	2018-03-14 07:50	desktop	285247575	35393	https://yandex.ru/search/?text=программа передач на сегодня дом кино&client=602012	https://tv.mail.ru/ljubljana/channel/1201/;https://tv.yandex.kz/163/channels/dom-kino-834;https://www.domkino.tv/schedule/2018-03-08
1521003052	2018-03-14 07:50	desktop	207718802	50	https://yandex.ru/search/?text=amc программа передач на сегодня&flag=uuY9029	https://tv.yandex.ru/213/channels/amc-608;https://tv.mail.ru/moskva/channel/907/;http://www.vsetv.com/schedule_channel_214_week.html
1521003200	2018-03-14 07:53	desktop	269175972	11168	https://yandex.ru/search/?text=отв программа передач на сегодня и на неделю на канале&id=wP2uZTwdHXiAdQYP&flag=KlJFP5987	https://tv.mail.ru/cheljabinsk/channel/1121/;https://tv.yandex.ru/54/channels/otv-761;http://www.obltv.ru/broadcasting/tv_program/
1521003245	2018-03-14 07:54	desktop	194845177	213	https://yandex.ru/search/?text=программа передач на неделю 1 канал&flag=X6927	https://www.comboplayer.ru/tv-guide/channel/pervyy-kanal/week;https://www.1tv.ru/schedule/week;http://kanaly.tv/pervyi-kanal-teleprogramma-week
1521003305	2018-03-14 07:55	desktop	206360665	172	https://yandex.ru/search/?text=программа передач на сегодня&rl=687&flag=b7287	https://tv.mail.ru/ufa/;https://tv.yandex.ru/172;https://www.comboplayer.ru/tv-guide/today
1521003399	2018-03-14 07:56	desktop	58489005	172	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/172;http://www.yaom.ru/tv-programm/;https://tv.mail.ru/ufa/
1521003428	2018-03-14 07:57	desktop	1899515	66	https://yandex.ru/search/?text=программа передач на 5 канале за 4 марта 20128	http://www.yaom.ru/tv-programm/5-kanal/20180304.html;http://www.awtv.ru/5kanal/20180304.html;http://www.rxtv.ru/5kanal/20180304.htm
1521003480	2018-03-14 07:58	desktop	278319018	20610	https://yandex.ru/search/?text=канал русский бестселлер программа передач на сегодня&flag=v5045	https://tv.mail.ru/moskva/channel/1367/;https://tv.yandex.ru/2/channels/russkij-bestseller-994;http://www.teleguide.info/kanal1367.html
1521003557	2018-03-14 07:59	desktop	159408715	2	https://yandex.ru/search/?text=дом кино программа передач&client=331264	https://tv.mail.ru/riga/channel/1201/;https://tv.yandex.ru/2/channels/dom-kino-834;https://www.domkino.tv/schedule/2018-03-08
1521003581	2018-03-14 07:59	desktop	211249896	1094	https://yandex.ru/search/?text=программа передач на сегодня&rl=218	https://tv.mail.ru/;https://tv.yandex.ru/;https://www.comboplayer.ru/tv-guide/today
1521003711	2018-03-14 08:01	desktop	62452358	100769	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.yaom.ru/tv-programm/
1521003725	2018-03-14 08:02	touch	334661490	197	https://yandex.ru/search/?text=программа передач на сегодня барнаул все каналы на весь день	https://tv.mail.ru/barnaul/;https://tv.yandex.ru/197;http://www.tele.ru/programma/barnaul/
1521003809	2018-03-14 08:03	touch	208403854	240	https://yandex.ru/search/?text=программа передач на сегодня&rl=760&flag=Nad8165	https://tv.yandex.ru/240;https://tv.mail.ru/;http://www.ontvtime.ru/tv
1521003970	2018-03-14 08:06	desktop	17444179	153	https://yandex.ru/search/?text=программа передач за 11.03.2018&flag=bzH8403	http://teleprograms.ru/tv/2018/20180311.html;http://www.yaom.ru/programma-peredach-na-segodnya-20180311.html;http://www.yaom.ru/tv-programm/mir/20180311.html
1521004425	2018-03-14 08:13	touch	166639788	10990	https://yandex.ru/search/?text=программа передач матч тв на неделю	https://matchtv.ru/tvguide;https://tv.yandex.ru/213/channels/1593?date;https://www.comboplayer.ru/tv-guide/channel/match-tv/week
1521004775	2018-03-14 08:19	desktop	211260242	5	https://yandex.ru/search/?text=программа передач на сегодня&client=736412	https://tv.mail.ru/ivanovo/;https://tv.yandex.ru/5;https://tv.mail.ru/
1521004881	2018-03-14 08:21	desktop	273974796	20036	https://yandex.ru/search/?text=канал игра программа передач на сегодня&id=a6wb0UaYWlRRESX0&client=405198&flag=fwSht5059	https://tv.yandex.ru/213/channels/match-igra-1668;https://tv.mail.ru/moskva/channel/2122/;http://www.vsetv.com/schedule_channel_711_week.html
1521005047	2018-03-14 08:24	touch	206065341	9	https://yandex.ru/search/?text=программа передач на тнт 17.03.2018&client=420495	https://www.comboplayer.ru/tv-guide/channel/tnt/2018-03-17;http://teleprograms.ru/tv/2018/20180317.html;http://h.tvprogram.tnt-online.ru/2018-03-17.htm
1521005958	2018-03-14 08:39	desktop	70013121	11114	https://yandex.ru/search/?text=нтв программа передач	http://www.teleguide.info/kanal4.html;http://www.s-tv.ru/tv/ntv;http://www.ntv.ru/schedule
1521006117	2018-03-14 08:41	touch	276218886	10876	https://yandex.ru/search/?text=программа передач на сегодня все каналы&flag=tbFDv5901	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1521006530	2018-03-14 08:48	desktop	60834855	45	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/45;https://tv.mail.ru/;https://tv.mail.ru/cheboksary/
1521006550	2018-03-14 08:49	desktop	50322056	56	https://yandex.ru/search/?text=нст программа передач&flag=av9950	https://tv.mail.ru/moskva/channel/929/;https://www.glaz.tv/program/nst;https://tv.yandex.ru/47/channels/nastoyashhee-strashnoe-televidenie-518
1521006594	2018-03-14 08:49	desktop	62577804	51	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/51;https://tv.mail.ru/samara/;https://samara.domru.ru/domru-tv/program
1521006929	2018-03-14 08:55	desktop	118673756	13	https://yandex.ru/search/?text=праграмма спас программа передач 13 марта&client=654013	http://www.yaom.ru/tv-programm/spas-tv/20180313.html;http://www.tamby.info/tv-programma-2018/march-13/spas-tv.htm;https://tvbesedka.com.ua/channel/spas/2018/03/13
1521007179	2018-03-14 08:59	touch	211102389	11207	https://yandex.ru/search/?text=программа передач на сегодня&flag=FuV6791	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1521007206	2018-03-14 09:00	touch	199107210	11116	https://yandex.ru/search/?text=2 х2 программа передач&rl=497&flag=xW2246	https://2x2tv.ru/schedule/;https://tv.yandex.ru/213/channels/2x2-323;https://tv.mail.ru/moskva/channel/1049/
1521007213	2018-03-14 09:00	desktop	206081004	50	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/perm/;https://tv.yandex.ru/50;http://www.s-tv.ru/tv/
1521007246	2018-03-14 09:00	desktop	62531670	50	https://yandex.ru/search/?text=программа передач&flag=IN8126	https://tv.yandex.ru/50;https://tv.mail.ru/perm/;http://www.yaom.ru/tv-programm/
1521007502	2018-03-14 09:05	desktop	62492128	213	https://yandex.ru/search/?text=программа передач&rl=670&id=kOzPMMRxiBCDT6CH	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.tele.ru/programma/moskva/
1521007762	2018-03-14 09:09	touch	62247411	2	https://yandex.ru/search/?text=программа передач&flag=TIA7838&client=290387	https://tv.mail.ru/sankt_peterburg/;https://tv.yandex.ru/2;http://www.s-tv.ru/tv/
1521007905	2018-03-14 09:11	desktop	198798064	39	https://yandex.ru/search/?text=программа передач канала матч игра на неделю&id=6x3uZu9Kac2ko7L8&client=994335	https://tv.mail.ru/moskva/channel/2122/;https://tv.yandex.ru/213/channels/match-igra-1668;https://tvset.tut.by/272/
1521008008	2018-03-14 09:13	desktop	62521313	157	https://yandex.ru/search/?text=программа передач	http://tv.belta.by/;https://tv.sb.by/;https://tvset.tut.by/
1521008016	2018-03-14 09:13	touch	62583058	39	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/rostov_na_donu/;https://tv.yandex.ru/39;https://tv.yandex.ru/
1521008094	2018-03-14 09:14	touch	202797381	10839	https://yandex.ru/search/?text=программа передач на сегодня стс&client=472257	https://ctc.ru/programm/;https://tv.yandex.ru/225/channels/79;http://www.rxtv.ru/sts/
1521008187	2018-03-14 09:16	desktop	68276530	10987	https://yandex.ru/search/?text=программа передач тнт	https://tv.yandex.ru/10987/channels/tnt-668;https://www.glaz.tv/program/tnt;http://tvprogram.tnt-online.ru/
1521008250	2018-03-14 09:17	desktop	143174933	215	https://yandex.ru/search/?text=кино тв программа передач	https://tv.yandex.ru/213/channels/kino-tv-1037;https://tv.mail.ru/moskva/channel/1653/;http://www.vsetv.com/schedule_channel_852_week.html
1521008276	2018-03-14 09:17	touch	272294220	10745	https://yandex.ru/search/?text=программа передач на сегодня все каналы&id=DOYjnqtz92n346VG&flag=wti4869	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1521008319	2018-03-14 09:18	desktop	211265025	22	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/kaliningrad/;https://tv.yandex.ru/22;https://www.comboplayer.ru/tv-guide/today
1521008357	2018-03-14 09:19	desktop	163375143	48	https://yandex.ru/search/?text=программа передач матч тв арена	https://tv.yandex.ru/213/channels/match-arena-1667;https://tv.mail.ru/moskva/channel/2123/;http://www.yaom.ru/tv-programm/matcharena/
1521008412	2018-03-14 09:20	desktop	62583058	54	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/54;https://tv.mail.ru/ekaterinburg/;https://www.uralweb.ru/poster/tv/
1521008433	2018-03-14 09:20	desktop	207985476	15	https://yandex.ru/search/?text=тнт программа передач на сегодня	https://tv.mail.ru/tula/channel/1107/;https://tv.yandex.ru/15/channels/tnt-665;http://www.s-tv.ru/tv/tnt
1521008494	2018-03-14 09:21	desktop	209481212	192	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/192;https://www.comboplayer.ru/tv-guide/today
1521008501	2018-03-14 09:21	desktop	211515643	213	https://yandex.ru/search/?text=программа передач на сегодня	http://www.yaom.ru/tv-programm/;https://tv.mail.ru/;https://tv.yandex.ru/213
1521008589	2018-03-14 09:23	touch	195370076	23	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/murmansk/;https://tv.yandex.ru/23;http://www.ontvtime.ru/tv
1521008610	2018-03-14 09:23	touch	276249049	213	https://yandex.ru/search/?text=программа передач на сегодня все каналы	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521008653	2018-03-14 09:24	desktop	280251858	39	https://yandex.ru/search/?text=твц программа передач на 13 03 18&client=963290	http://www.tvc.ru/tvp/index/date/13-3-2018;http://www.yaom.ru/tv-programm/tvcenter/20180213.html;http://www.tamby.info/tv-programma-2018/march-13/tv-centr-rossiya.htm
1521008740	2018-03-14 09:25	desktop	286280764	10906	https://yandex.ru/search/?text=программа передач на сегодня русский роман и русский детектив	https://tv.mail.ru/vladimir/channel/1794/;http://rusroman.ru/schedule;https://tv.yandex.ru/channels/russkij-detektiv-1570
1521008868	2018-03-14 09:27	desktop	111436983	55	https://yandex.ru/search/?text=программа передачь телеканал усадьба на неделю	https://tv.yandex.ru/213/channels/usadba-779;https://tv.mail.ru/moskva/channel/924/;https://www.comboplayer.ru/tv-guide/channel/usadba-tv/week
1521009089	2018-03-14 09:31	desktop	208561401	23	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/murmansk/;https://tv.yandex.ru/23;http://www.yaom.ru/tv-programm/
1521009119	2018-03-14 09:31	desktop	211303742	38	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/volgograd/;https://tv.yandex.ru/38;https://www.comboplayer.ru/tv-guide/today
1521009213	2018-03-14 09:33	desktop	193542382	24	https://yandex.ru/search/?text=программа передач на завтра&rl=431	https://tv.mail.ru/;https://www.comboplayer.ru/tv-guide/tomorrow;https://www.tviz.tv/day/zavtra/
1521009267	2018-03-14 09:34	touch	131409237	213	https://yandex.ru/search/?text=программа передач все каналы	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521009694	2018-03-14 09:41	desktop	206240144	62	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.yandex.ru/62;https://tv.mail.ru/;http://www.redom.ru/tv/
1521010182	2018-03-14 09:49	touch	252378318	10876	https://yandex.ru/search/?text=карусель программа передач на сегодня в спб	https://tv.yandex.ru/2/channels/karusel-740;https://tv.mail.ru/sankt_peterburg/channel/1162/;https://www.karusel-tv.ru/schedule
1521010322	2018-03-14 09:52	touch	266474294	213	https://yandex.ru/search/?text=программа передач на сегодня все каналы&flag=UU3165&id=kOdNVREKKhYEQzmq&client=841630	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521010403	2018-03-14 09:53	desktop	5651213	43	https://yandex.ru/search/?text=остросюжетное hd программа передач&client=826302	https://tv.yandex.ru/213/channels/ostrosyuzhetnoe-hd-1588;https://tv.mail.ru/krasnodar/channel/1741/;http://www.teleguide.info/kanal1741.html
1521010423	2018-03-14 09:53	desktop	218344639	20657	https://yandex.ru/search/?text=канал спас программа передач на сегодня&rl=487	http://spastv.ru/programm.html;https://tv.yandex.ru/2/channels/spas-tv-447;http://programma-peredach.com/kanal_spas/na_segodnya/
1521010502	2018-03-14 09:55	desktop	210991195	16	https://yandex.ru/search/?text=программа передач на сегодня&flag=uzhUk7956	https://tv.yandex.ru/16;https://tv.mail.ru/;https://www.comboplayer.ru/tv-guide/today
1521010594	2018-03-14 09:56	touch	61652120	50	https://yandex.ru/search/?text=программа передач&id=JORQtXEOZlpj2tRS	https://tv.mail.ru/perm/;https://tv.yandex.ru/50;http://www.s-tv.ru/tv/
1521010638	2018-03-14 09:57	touch	134035273	157	https://yandex.ru/search/?text=программа передач минск tv&flag=eMHL9179&rl=315	https://tvset.tut.by/;https://m.tv.yandex.by/149;http://tv.belta.by/
1521010646	2018-03-14 09:57	desktop	272846617	213	https://yandex.ru/search/?text=программа передач на сегодня все каналы	https://tv.mail.ru/;https://tv.yandex.ru/213;https://www.comboplayer.ru/tv-guide/today
1521010684	2018-03-14 09:58	touch	208393622	41	https://yandex.ru/search/?text=программа передач на сегодня&flag=wU7624	https://tv.yandex.ru/41;https://tv.mail.ru/;http://www.s-tv.ru/tv/
1521010792	2018-03-14 09:59	desktop	118458565	1104	https://yandex.ru/search/?text=программа передач триколор тв&rl=839&id=ziEd81XXoMqPofD9&flag=XJA3451	https://m.tricolor.tv/program/;http://www.vsetv.com/schedule_package_tricolor_day.html;http://www.vsetv.com/schedule_package_tricolor_day_2018-02-27.html
1521010815	2018-03-14 10:00	touch	208787136	66	https://yandex.ru/search/?text=программа передач на сегодня&rl=465&id=WG4tOGPFv7HAOJoo&flag=E8662	https://tv.yandex.ru/66;https://tv.mail.ru/omsk/;http://www.ontvtime.ru/tv
1521010904	2018-03-14 10:01	desktop	199755531	63	https://yandex.ru/search/?text=программа передач на нтв 12 мая 2017&client=276096	http://www.yaom.ru/tv-programm/ntv/20170512.html;http://www.rxtv.ru/ntv/20170512.htm;http://www.awtv.ru/ntv/20170512.html
1521010959	2018-03-14 10:02	desktop	62565133	143	https://yandex.ru/search/?text=программа передач	https://tvbesedka.com.ua/;http://www.vsetv.com/schedule.html;https://tv.yandex.ua/
1521010987	2018-03-14 10:03	desktop	278744296	64	https://yandex.ru/search/?text=канал русский детектив программа передач на сегодня&rl=260	https://tv.yandex.ru/channels/russkij-detektiv-1570;http://www.teleguide.info/kanal1794.html;https://tv.mail.ru/vladimir/channel/1794/
1521011288	2018-03-14 10:08	touch	259749992	213	https://yandex.ru/search/?text=программа передач на сегодня все	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521011672	2018-03-14 10:14	touch	130430770	51	https://yandex.ru/search/?text=программа передач нтв на 14 марта	http://www.tamby.info/tv-programma-2018/march-14/ntv-rossiya.htm;http://www.tamby.info/tv-programma-2018/march-13/ntv-rossiya.htm;http://www.awtv.ru/ntv/20180314.html
1521012182	2018-03-14 10:23	desktop	204284332	43	https://yandex.ru/search/?text=программа передач с 19 по 25 февраля 2018&rl=741&id=pSwqotSeY2jiCIyJ	https://www.comboplayer.ru/tv-guide/2018-02-19;http://teleprograms.ru/tv/2018/20180219.html;http://kamvesti.com/teleprogramma-na-nedelyu-19-25-fevralya-2018/
1521012253	2018-03-14 10:24	desktop	208123164	21627	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.yandex.ru/;https://tv.mail.ru/;https://www.comboplayer.ru/tv-guide/today
1521012288	2018-03-14 10:24	touch	163324623	47	https://yandex.ru/search/?text=канал русский детектив программа передач	http://programma-peredach.com/kanal_russkij-detektiv/na_segodnya/;https://tv.yandex.ru/213/channels/russkij-detektiv-1570;https://tv.mail.ru/vladimir/channel/1794/
