timestamp	datetime	device	numdoc	region	request	urls
1520974904	2018-03-14 00:01	desktop	177213040	36	https://yandex.ru/search/?text=смотреть онлайн русские криминальные сериалы&id=nb1Vm67JearHbebG	https://rserial.com/kriminalnye/;http://rosserial.net/genre/kriminalnye-serialy;http://tv-seriali.net/russkie/criminal
1520974910	2018-03-14 00:01	desktop	160246966	213	https://yandex.ru/search/?text=сериал секретные материалы серия про мужчину который ехал со скоростью&id=2LwLNIbulF33mDoD&flag=hW8061	http://fanserials.cc/9957-sekretnye-materialy-7-sezon-21-seriya-ya-hochu.html;http://seasonvar.ru/serial-946-Sekretnie_materiali-2-season.html;http://onlainfilm.me/load/sekretnye_materialy_1_2_3_4_5_6_7_8_9_sezon_smotret_onlajn/11-1-0-12554
1520974919	2018-03-14 00:01	desktop	97361100	4	https://yandex.ru/search/?text=мир дикого запада сериал&client=619312	http://hdrezka-2017.com/104-mir-dikogo-zapada.html;https://www.kinopoisk.ru/film/mir-dikogo-zapada-2016-195523/;http://kinoserv.net/5344-serial-mir-dikogo-zapada-1-sezon.html
1520974934	2018-03-14 00:02	touch	74693861	213	https://yandex.ru/search/?text=музыка из сериала бабоньки	https://zvooq.online/tracks/%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D0%B0-%D0%B8%D0%B7-%D0%BC%D0%B5%D0%BB%D0%BE%D0%B4%D1%80%D0%B0%D0%BC%D0%B0-%D0%B1%D0%B0%D0%B1%D0%BE%D0%BD%D1%8C%D0%BA%D0%B8;http://muz-color.ru/?s=%D0%91%D0%B0%D0%B1%D0%BE%D0%BD%D1%8C%D0%BA%D0%B8;https://patefon.net/%D0%B1%D0%B0%D0%B1%D0%BE%D0%BD%D1%8C%D0%BA%D0%B8
1520974942	2018-03-14 00:02	touch	81753246	10716	https://yandex.ru/search/?text=призрак в кривом зеркале сериал&id=CYvr1CBYb7g2DNG9	https://www.youtube.com/watch?v=5SH0XTjHc_o;https://www.ivi.ru/watch/prizrak-v-krivom-zerkale;http://hd720.biz/serial_hd/8361-smotret-online-prizrak-v-krivom-zerkale-vse-serii.html
1520974943	2018-03-14 00:02	desktop	205341905	47	https://yandex.ru/search/?text=осколки сериал 2018 1 серия&rl=883	http://aivis.tv/online/oskolki_1_16_serija_smotret_onlajn/2018-03-11-4026;http://kino-city.net/load/oskolki-serial-1481216-seriya-2018-03-06/8-1-0-12633;http://filmoserial.ru/%D0%BE%D1%81%D0%BA%D0%BE%D0%BB%D0%BA%D0%B8-2018/
1520974943	2018-03-14 00:02	touch	177728919	974	https://yandex.ru/search/?text=сериал справедливость бразилия смотреть онлайн на русском	http://seria-z.net/serial/Spravedlivost.html;http://latino-serialo.tv/tureckie_seriali_online/11200-kesem-sultan-2-sezon-na-russkom-yazyke.html;https://topcinema.tv/brazilian-serials/spravedlivost-justica.html
1520974944	2018-03-14 00:02	desktop	88976353	213	https://yandex.ru/search/?text=иногда жизнь прекрасна сериал	http://turkey-tv.net/turetskie-serialy/inogda-zhizn-prekrasna-hayat-bazen-tatlidir;https://topcinema.tv/turkey-serials/inogda-zhizn-prekrasna-hayat-bazen-tatlidir.html;http://bigserials.to/series/inogda-zhizn-prekrasna-hayat-bazen-tatlidir.html
1520974956	2018-03-14 00:02	desktop	192958261	213	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн&rl=102	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinoron.co/25148-zolotaya-orda-2018-serial-smotret-onlayn.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html
1520974958	2018-03-14 00:02	desktop	145970176	47	https://yandex.ru/search/?text=смотреть сериал разбитое стекло 2018	http://kinobars.net/2371-skvoz-chernoe-steklo-2018.html;http://aivis.tv/online/skvoz_chjornoe_steklo_2018_smotret_onlajn/2017-07-19-2049;https://topcinema.tv/russian-serials/steklo-serial.html
1520974960	2018-03-14 00:02	touch	133867588	10740	https://yandex.ru/search/?text=тьма сериал смотреть онлайн&rl=689	http://lostfilm-hd720.ru/1455-serial-tma-2017-smotret-onlajn-lostfilm-1-sezon-besplatno-hd-720.html;http://hd-720.biz/seriali/10769-tma-smotret-online.html;http://hd720.biz/serial_hd/8027-smotret-online-tma-vse-serii.html
1520974967	2018-03-14 00:02	desktop	86815708	213	https://yandex.ru/search/?text=черное зеркало сериал&client=945802	http://www.lostfilmhd.ru/publ/serialy/chernoe_zerkalo/1-1-0-284;http://lostfilm-hd720.ru/1365-serial-chernoe-zerkalo-4-sezon-smotret-onlajn-lostfilm-besplatno-hd-720.html;http://hd-1080.com/load/filmy_2013_2014_goda/chernoe_zerkalo_vse_sezony/16-1-0-1506
1520974969	2018-03-14 00:02	desktop	56824282	213	https://yandex.ru/search/?text=сериал ночной администратор&rl=591	http://www.lostfilmhd.ru/publ/serialy/nochnoj_administrator/1-1-0-251;http://online-freebee.ru/filmy-2016/29770-nochnoy-administrator.html;http://seasonvar.ru/serial-13222-Nochnoj_administrator-00-season.html
1520974980	2018-03-14 00:03	desktop	428840554	191	https://yandex.ru/search/?text=сериал осколки 5 6 7 8 серия 2018 канал россия смотреть онлайн бесплатно&flag=K3893	http://www.zigdis.com/news/serial_oskolki_5_6_7_8_serija_2018_kanal_rossija/2018-03-08-6391;https://seria.online/russkie-serialy/oskolki-film-2018-4-5-6-seriya-smotret-onlajn.html;https://www.youtube.com/watch?v=Hozs7wvPwq4
1520974982	2018-03-14 00:03	desktop	348534945	2	https://yandex.ru/search/?text=истребители последний бой сериал 1 сезон 2 СЕРИЯ ютуб	https://www.youtube.com/playlist?list=EL1bUFWwN2gNvVtx1a6Pgy9Q;https://www.youtube.com/watch?v=MTPMJGzakgY;https://www.youtube.com/watch?v=PnNjFyF0lL8
1520975015	2018-03-14 00:03	desktop	59724371	10758	https://yandex.ru/search/?text=екатерина сериал&flag=vmms7608	https://topcinema.tv/russian-serials/ekaterina--serial.html;https://www.ivi.ru/watch/ekaterina;https://ru.wikipedia.org/wiki/%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB)
1520975034	2018-03-14 00:03	touch	152849733	36	https://yandex.ru/search/?text=черно белая любовь турецкий сериал	https://vk.com/siyahbeyazaskperevod;http://1plus1tv.ru/series/tureckie_serialy_na_russkom_jazyke/20139-cherno-belaya-lyubov-siyah-beyaz-ask-vse-serii-2017-smotret-onlayn-tureckiy-serial-na-russkom-yazyke.html;http://turkseason.com/turkey-serials/327-cherno-belaya-lyubov-vse-serii.html
1520975040	2018-03-14 00:04	touch	77788041	19	https://yandex.ru/search/?text=сериал чума смотреть	http://turboserial.net/201-chuma.html;http://rosserial.net/serial/chuma-devjanostye.html;https://www.youtube.com/playlist?list=PLHwNP5sSNnGvbqd49tzDjnQBOAVuf4dqk
1520975047	2018-03-14 00:04	desktop	45036451	25	https://yandex.ru/search/?text=каратель сериал&rl=703&client=684831	http://seasonvar.ru/serial-16778-Karatel__2017.html;http://kinotan.ru/1302-serial-karatel-2017-marvel-smotret-onlajn-1-sezon-besplatno-hd-1080.html;http://onlinefilm-hd.com/load/serialy/karatel_serial_2017/1-1-0-10958
1520975050	2018-03-14 00:04	touch	104948711	10435	https://yandex.ru/search/?text=русские сериалы	http://rosserial.net/russian/serials;http://waxfilm.net/russkie-serialy/;http://seria-z.net/top/rossiya
1520975050	2018-03-14 00:04	desktop	70825108	193	https://yandex.ru/search/?text=обратная сторона луны сериал	https://www.youtube.com/playlist?list=PLkWF5HzBeoSetvNLdjQJBqHFK3RXja_uL;https://www.ivi.ru/watch/obratnaya_storona_lunyi;http://tvserial-online.biz/series/3873-obratnaya-storona-luny-1-sezon-vse-serii-2012.html
1520975075	2018-03-14 00:04	desktop	99581846	143	https://yandex.ru/search/?text=смотреть сериал таке сяке	https://takesyake.kiev.ua/;http://seasonvar.ru/serial-13510-Tam_i_syam.html;http://baskino-z720.ru/zarubezhnye-serialy/serial-ya-kazhu-tak-2012-divitisya-onlajn-v-xoroshij-yakosti-720.html
1520975085	2018-03-14 00:04	touch	167675977	35	https://yandex.ru/search/?text=три дня до любви сериал	http://rosserial.net/serial/za-tri-dnja-do-ljubvi.html;https://topcinema.tv/ukraine-serial/za-tri-dnya-do-lyubvi-za-tri-dn-do-kohannya.html;http://bankkino.ru/5146-za-tri-dnya-do-lyubvi-1-sezon.html
1520975100	2018-03-14 00:05	desktop	71875720	15	https://yandex.ru/search/?text=сладкая жизнь сериал&client=958719&flag=rMl8276	http://kino-online.club/watch-online/sladkaya-zhizn-2014/;http://bigserials.to/series/sladkaya-zhizn-serial.html;https://rutube.ru/metainfo/tv/2638/season1
1520975106	2018-03-14 00:05	desktop	265096433	46	https://yandex.ru/search/?text=сериал лучше звоните солу смотреть онлайн бесплатно в хорошем качестве&id=6wL0rz8uCLf97sHg	http://online-freebee.ru/serials/18439-luchshe-zvonite-solu-serial-2015.html;https://kinobro.tv/1444-luchshe-zvonite-solu-1-sezon.html;http://bigserials.to/series/luchshe-zvonite-solu-serial-2014-better-call-saul.html
1520975113	2018-03-14 00:05	desktop	55007634	49	https://yandex.ru/search/?text=сериалы комедии&client=287311	https://www.ivi.ru/series/comedy;http://flymix.net/serials/comediynie/;https://2x2tv.ru/blog/best-comedies/
1520975116	2018-03-14 00:05	desktop	185124251	213	https://yandex.ru/search/?text=наркос сериал первый сезон&flag=J7886	http://korp.tv/serialy/2021-narko-1-sezon.html;http://seria-z.net/serial/Narki.html;http://fanserials.cc/narcos-1-sezon/
1520975119	2018-03-14 00:05	desktop	174959759	213	https://yandex.ru/search/?text=обратная сторона луны 2 сериал актёры алла цуканова&flag=Aw5543	http://www.kino-teatr.ru/kino/movie/ros/108801/titr/;http://stuki-druki.com/facts1/Serial-Obratnaya-storona-Luni-2.php;http://www.kinomania.ru/film/768560/people
1520975120	2018-03-14 00:05	touch	79927569	14	https://yandex.ru/search/?text=чума сериал смотреть	https://www.youtube.com/playlist?list=PLHwNP5sSNnGvbqd49tzDjnQBOAVuf4dqk;http://seria-z.net/serial/CHuma.html;http://rosserial.net/serial/chuma-devjanostye.html
1520975133	2018-03-14 00:05	desktop	58768615	143	https://yandex.ru/search/?text=сериал спасатели малибу 1 сезон смотреть онлайн на русском языке&id=mjTW4xWjCnOTKhLE&flag=h4118	http://keshatv.net/publ/zarubezhnye_serialy/serialy_80_kh/spasateli_malibu_1989_smotret_onlajn/542-1-0-14548;https://filmix.me/serialy/70263-sosateli-malibu-son-of-the-beach-serial-2000.html;http://kinolook.su/movie/id84959-spasateli-malibu-devid-khasselkhoff
1520975149	2018-03-14 00:05	desktop	51764125	2	https://yandex.ru/search/?text=Смертельное оружие сериал&id=V1LiNHGwvCnaNbKz&client=611833	http://wkino2.net/18140-smertelnoe-oruzhie-2016.html;http://kinoplen.ru/zarubezhnye_serialy/1451-smertelnoe-oruzhie-1-sezon-vse-serii-podryad-lethal-weapon-2016.html;http://www.lostfilmhd.ru/publ/serialy/smertelnoe_oruzhie/1-1-0-274
1520975156	2018-03-14 00:05	desktop	177186720	2	https://yandex.ru/search/?text=черный жемчуг турецкий сериал на русском языке	http://1plus1tv.ru/series/tureckie_serialy_na_russkom_jazyke/20130-chernaya-zhemchuzhina-siyah-inci-vse-serii-2017-smotret-onlayn-tureckiy-serial-na-russkom-yazyke.html;https://topcinema.tv/turkey-serials/chernaya-zhemchuzhina-siyah-nci.html;http://turkishtv.ru/turkey-serials/873-chernaya-zhemchuzhina-siyah-inci-vse-serii-na-rusal-smotret-onlayn.html
1520975163	2018-03-14 00:06	desktop	58925083	2	https://yandex.ru/search/?text=сериалы тут	http://seasonvar.ru/;http://serialytut.club/;http://wkino2.net/serialy-tut/
1520975175	2018-03-14 00:06	touch	261863891	10758	https://yandex.ru/search/?text=золотая орда сериал смотреть онлайн бесплатно в хорошем качестве&flag=WMRT2620	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinobars.net/957-zolotaya-orda.html;http://aivis.tv/online/zolotaja_orda_1_2_3_4_serija_2017_serial_smotret_onlajn/2018-03-11-1417
1520975179	2018-03-14 00:06	touch	76870135	10277	https://yandex.ru/search/?text=сериал полина и дмитрий	http://www.kino-teatr.ru/kino/movie/ros/120992/content/;https://www.1tv.ru/movies/statyi/volnaya-gramota-kto-est-kto-v-seriale;http://fastotvet.ru/serial-volnaya-gramota-soderzhanie-serij.html
1520975195	2018-03-14 00:06	desktop	193929363	143	https://yandex.ru/search/?text=смотреть сериал кинг и максвелл 2 сезон	http://hdrezka.ag/series/drama/15271-king-i-maksvell.html;http://kinoguru.tv/serial/king-i-maksvell-2013/4443;http://seasonvar.ru/serial-3977-King-2-season.html
1520975198	2018-03-14 00:06	desktop	116130193	10274	https://yandex.ru/search/?text=туда где живет счастье сериал&flag=ymT5673	http://worldserials.org/russkie/tuda-gde-zhivet-schaste.php;https://www.youtube.com/watch?v=c3CBcBGYSEY;http://topseriali.ru/11784-tuda-gde-zhivet-schaste-2007.html
1520975225	2018-03-14 00:07	desktop	62640446	36	https://yandex.ru/search/?text=университет сериал&client=926154	http://seasonvar.ru/serial-457-Universitet-1-season.html;http://online-freebee.ru/serials/19513-universitet-serial-2007-2011.html;https://ru.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB)
1520975226	2018-03-14 00:07	touch	81607286	10992	https://yandex.ru/search/?text=золотая орда сериал	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;https://www.kinopoisk.ru/film/zolotaya-orda-2018-780307/;http://kinobars.net/957-zolotaya-orda.html
1520975229	2018-03-14 00:07	desktop	58927495	213	https://yandex.ru/search/?text=сериалы детективы	https://www.ivi.ru/series/detective/ru;https://www.ivi.ru/series/detective;https://www.kinopoisk.ru/top/lists/304/
1520975248	2018-03-14 00:07	desktop	346389722	36	https://yandex.ru/search/?text=скачать сериал древние 3 сезон через торрент бесплатно в хорошем качестве&rl=344	http://vtorrents.net/tserial/8941-drevnie-3-sezon-01-iz-22.html;http://torrentik.co/6571-drevnie-pervorodnye.html;http://new-rutor.co/3841-pervorodnye-drevnie-sezon-3-the-originals-2015.html
1520975265	2018-03-14 00:07	touch	119469161	143	https://yandex.ru/search/?text=дин из сериала сверхъестественное актер	http://supernatural-spn.net/index/aktery_seriala_sverkhestestvennoe/0-46;http://spntv.ru/akteryi-kotoryie-igrali-rol-dina-vinchestera-v-seriale-sverhestestvennoe/;https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BF%D0%B5%D1%80%D1%81%D0%BE%D0%BD%D0%B0%D0%B6%D0%B5%D0%B9_%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D0%B0_%C2%AB%D0%A1%D0%B2%D0%B5%D1%80%D1%85%D1%8A%D0%B5%D1%81%D1%82%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5%C2%BB
1520975285	2018-03-14 00:08	touch	280498236	213	https://yandex.ru/search/?text=герои сериал смотреть онлайн hd 720&flag=wDk3031	http://hd-dream.ru/load/serials/geroi_smotret_onlajn_hd_720/48-1-0-480;http://www.lostfilmhd.ru/publ/serialy/geroi/1-1-0-212;http://hd-club.ru/load/serials/geroi_smotret_onlajn_hd_720p/2-1-0-345
1520975287	2018-03-14 00:08	desktop	71318387	10888	https://yandex.ru/search/?text=кухня сериал&id=5ospal2rdRJZF4an	https://www.youtube.com/channel/UCiUiZUDSpuiMiiecRBEOZEQ;http://kinoplen.ru/russkye_serialy/129-kuhnya-1-6-sezon-vse-serii-podryad-sts.html;http://kyxnya.com/online/
1520975292	2018-03-14 00:08	desktop	126861710	18	https://yandex.ru/search/?text=золотая орда сериал 2017&flag=RTfB7857	http://zolotaya-orda-online.ru/;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;http://www.qvaka.com/load/zolotaja_orda_2018/10-1-0-2210
1520975295	2018-03-14 00:08	touch	117157305	213	https://yandex.ru/search/?text=наша история турецкий сериал 2017&rl=434&client=844170	http://1plus1tv.ru/series/tureckie_serialy_na_russkom_jazyke/20120-nasha-istoriya-bizim-hikaye-vse-serii-2017-smotret-onlayn-tureckie-serialy-na-russkom-yazyke.html;http://turkishtv.ru/turkey-serials/868-nasha-istoriya-bizim-hikaye-vse-serii-na-russkom-yazyke-tureckiy-serial-smotret-onlayn.html;http://turkish-tv-series.ru/turkey-serials/13160-nasha-istoriya-bizim-hikaye-vse-serii-2017-smotret-onlayn-tureckie-serialy-na-russkom-yazyke.html
1520975327	2018-03-14 00:08	desktop	82902564	54	https://yandex.ru/search/?text=небольшие сериалы про люовь про подростков&rl=619&flag=LfX4817	http://lastmag.ru/top-10-teen-tv-shows/;http://top5-top10.ru/top-10-luchshix-serialov-dlya-podrostkov/;http://film-like.com/spisok/437-top-50-luchshie-podrostkovie-seriali
1520975329	2018-03-14 00:08	desktop	58927495	2	https://yandex.ru/search/?text=сериалы детективы&id=rxmNiNBWODmkKKKz&client=198773	https://www.ivi.ru/series/detective/ru;https://www.kinopoisk.ru/top/lists/304/;http://kinotochka.pro/genreserial/detektiv/
1520975330	2018-03-14 00:08	desktop	161639638	78	https://yandex.ru/search/?text=обратная сторона луны сериал торрент&id=PLc3npuJBaPVvxR4	http://torrentik.co/7474-obratnaya-storona-luny-2012.html;http://main-rutor.org/torrent/232702/obratnaja-storona-luny-01-16-iz-16-2012-satrip/;http://vtorrents.net/tserial/1135-obratnaya-storona-luny.html
1520975331	2018-03-14 00:08	touch	158740480	213	https://yandex.ru/search/?text=дата выхода новых серий сериалов&rl=701	http://www.ulitka.tv/countdown.html;http://data-vykhoda.ru/raspisanie-seriy-serialov/;http://lostfilm-hd720.ru/grafik-vyhoda-lostfilm-novyh-serij-onlajn.html
1520975348	2018-03-14 00:09	desktop	132286171	4	https://yandex.ru/search/?text=записки юного врача сериал актёры	https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BF%D0%B8%D1%81%D0%BA%D0%B8_%D1%8E%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B2%D1%80%D0%B0%D1%87%D0%B0_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB);http://www.kino-teatr.ru/kino/movie/euro/103134/titr/;https://www.kinopoisk.ru/film/zapiski-yunogo-vracha-2012-687812/cast/
1520975358	2018-03-14 00:09	desktop	157678213	12	https://yandex.ru/search/?text=сериал вольная грамота смотреть онлайн&rl=698	http://www.qvaka.com/load/volnaja_gramota_2018/10-1-0-2423;http://smartserial.club/683-volnaya-gramota-2018.html;http://www.kinoimperia.net/news/volnaja_gramota_2018/2018-02-13-3982
1520975394	2018-03-14 00:09	touch	81923784	10716	https://yandex.ru/search/?text=золотая орда сериал	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinobars.net/957-zolotaya-orda.html;https://www.kinopoisk.ru/film/zolotaya-orda-2018-780307/
1520975404	2018-03-14 00:10	touch	47812346	9	https://yandex.ru/search/?text=обнимая небо сериал&client=775769	https://www.ivi.ru/watch/obnimaya-nebo;http://seria-z.net/serial/Obnimaya-nebo.html;http://ereko.ru/12371/
1520975435	2018-03-14 00:10	desktop	54315029	37	https://yandex.ru/search/?text=тайный круг сериал&rl=527	http://seasonvar.ru/serial-3115-Tajnij_krug-0-season.html;https://topcinema.tv/america-serials/taynyy-krug--serial-the-secret-circle.html;http://onlinefilm-hd.com/load/serialy/tajnyj_krug_1_sezon_2012/1-1-0-9293
1520975438	2018-03-14 00:10	desktop	74456719	213	https://yandex.ru/search/?text=с чего начинается родина сериал	https://rserial.com/rossiiskie-serialy/420-s-chego-nachinaetsya-rodina.html;http://bigserials.to/series/s-chego-nachinaetsya-rodina-serial-2014-.html;http://seasonvar.ru/serial-10462-S_chego_nachinaetsya_Rodina-00-sezon.html
1520975448	2018-03-14 00:10	desktop	28719526	146	https://yandex.ru/search/?text=спецотряд `кобра` сериал&client=549439	http://worldserials.org/zarubezhnye/alarm-fur-cobra-11-die-autobahnpolizei.php;http://seasonvar.ru/serial-8886-Spetcotryad_Kobra-001-sezon.html;https://topcinema.tv/germany-serials/specotryad-kobra-serial-alarm-fur-cobra-11-die-autobahnpolizei.html
1520975456	2018-03-14 00:10	touch	176564497	16	https://yandex.ru/search/?text=губная помада на твоем воротничке смотреть онлайн сериал	https://filmgalaxy.online/movies/id400778_gubnaya_pomada_na_tvoem_vorotnichke_lipstick_on_your_collar_1993;https://kinomania.co/movie/id400778-lipstick-on-your-collar;http://kinolook.su/movie/id400778-gubnaya-pomada-na-tvoem-vorotnichke-dzhillz-tomas
1520975463	2018-03-14 00:11	desktop	105018300	10747	https://yandex.ru/search/?text=русские сериалы&flag=PHoT6615	http://russkie-filmi.ru/russkie-seriali/;https://www.ivi.ru/series/ru;https://topcinema.tv/blog/russian-serials/
1520975465	2018-03-14 00:11	desktop	49479987	158	https://yandex.ru/search/?text=сериал корейский&flag=N6768	http://doranime.net/dorama/;http://doramy.club/korejskie-serialy;http://doramatv.ru/list/country/south_korea
1520975480	2018-03-14 00:11	touch	109287181	2	https://yandex.ru/search/?text=турецкие сериалы ру&client=518590	https://tureckie-seriali.ru/;https://tureckie-seriali.ru/video/tureckie-serialy;https://tureckie-seriali.ru/video
1520975502	2018-03-14 00:11	desktop	128352110	213	https://yandex.ru/search/?text=опасные связи 2017 похожие сериалы&flag=zcjd8160	https://megaserial.club/online/opasnye_svjazi_2017/2017-09-24-392;http://www.kino-teatr.ru/kino/movie/ros/125365/forum/;https://www.ivi.ru/watch/113906/similar
1520975546	2018-03-14 00:12	desktop	32684281	146	https://yandex.ru/search/?text=остров тхамна сериал&id=nkw2eYeOyPOv9pUJ	http://doramatv.ru/tamna__the_island;https://ok.ru/video/26606111480;https://topcinema.tv/korean-serials/ostrov-thamna--serial-tamnaneun-doda.html
1520975547	2018-03-14 00:12	desktop	78885453	35	https://yandex.ru/search/?text=осколки сериал россия&client=629731	http://kinotaun.ru/oskolki-rossiya-2018.html;http://kinobars.net/1809-oskolki.html;https://topcinema.tv/russian-serials/oskolki-serial.html
1520975552	2018-03-14 00:12	desktop	44683935	39	https://yandex.ru/search/?text=зорро сериал&client=371349	http://seasonvar.ru/serial-5228-Zorro-1-season.html;http://filmin.club/42633-zorro.html;http://kino-online.club/watch-online/zorro-1957/
1520975564	2018-03-14 00:12	touch	179774833	43	https://yandex.ru/search/?text=исчезнувшая сериал 2017 смотреть онлайн	http://kinoplen.ru/russkye_serialy/4679-serial-ischeznuvshaya-vse-serii-podryad-2017.html;http://hd-720.biz/seriali/10583-ischeznuvshaya-2017-15-16-seriya-smotret-online.html;http://ereko.ru/14132/
1520975590	2018-03-14 00:13	desktop	140926716	10748	https://yandex.ru/search/?text=смотреть онлайн сериал роузвуд&client=830956	http://seasonvar.ru/serial-12393-Rouzvud-001-sezon.html;http://kinorezka.com/771-rouzvud-1-sezon.html;https://topcinema.tv/america-serials/rouzvud-rosewood.html
1520975590	2018-03-14 00:13	desktop	4964903	162	https://yandex.ru/search/?text=мистер фримен мультсериал	https://www.youtube.com/playlist?list=PLIh2Wf4kppqva3CUc17Ra45cGsIPMIROr;http://www.online-life.club/15455-mister-friman-2009.html;http://hdrezka.ag/cartoons/adult/14803-mister-frimen-mister-friman.html
